,id,created_at,text
1412,1125516056041328640,2019-05-06 21:41:53,"b""@LaShaundreaB Thanks for sharing, LaShaundrea! We're glad we can remind you of your memories. -KN"""
1413,1125515283425300482,2019-05-06 21:38:49,"b'@Anshum071 Hi Anshum. If you don\'t recognize a location in the ""Where You\'re Logged In"" section of your account, le\xe2\x80\xa6 https://t.co/6Frt9mhQKt'"
1414,1125510720911810562,2019-05-06 21:20:41,b'@bakesbyjane Thanks for sharing! -KN'
1415,1125482311275954176,2019-05-06 19:27:48,b'RT @instagram: Time to celebrate #APAheritagemonth with Hawaiian artist Sean \xe2\x80\x9cHula\xe2\x80\x9d Yoro \xe2\x80\x94 who got his start by combining his two loves: su\xe2\x80\xa6'
1416,1124423750953459713,2019-05-03 21:21:27,"b""@StereffZackary Hi Zackary. We first recommend updating to the latest version of the app. If it's still not loading\xe2\x80\xa6 https://t.co/w8cfS4H8oa"""
1417,1124423153554477057,2019-05-03 21:19:05,b'@De_inn Hi there. Please visit this Page to secure your account: https://t.co/j46QvQys67. -KN'
1418,1124423090673524736,2019-05-03 21:18:50,"b""@davelunamedia Hi Dave. You can reach out to the Facebook Business Page regarding your Page's ad here: https://t.co/YP5pXL3fZR. -KN"""
1419,1124422755871543296,2019-05-03 21:17:30,"b""@nielsensarahm Hi Sarah. You can learn how to report what's happening when you try to invite others to like your Pa\xe2\x80\xa6 https://t.co/ECgK1PFpmi"""
1420,1124078554982027272,2019-05-02 22:29:46,"b""@jamesvertigan Hi James. Reports from people on Facebook help us identify and fix problems when something's not wor\xe2\x80\xa6 https://t.co/8qxQetm1lo"""
1421,1124078347200417799,2019-05-02 22:28:56,"b'@PRASANTHGEE1 Hi there. If you think your account has been hacked, we can help you secure it. Learn more in our Hel\xe2\x80\xa6 https://t.co/teULr6XwwB'"
1422,1124078230070288384,2019-05-02 22:28:29,"b""@miltonfreelance Hi Stephen. If you can't access the email or phone number on your account, here are some other way\xe2\x80\xa6 https://t.co/gNkRHqLIyc"""
1423,1124077803459289090,2019-05-02 22:26:47,b'@Baseus2 Hi there. Please reach out to the Facebook Business Page about promoting your ad here: https://t.co/oGmfXLnDjH. -KN'
1424,1124077042155302913,2019-05-02 22:23:45,b'@tweety89294 Hi there. Please visit this Page to secure your account: https://t.co/5GPN0pm3ak. -KN'
1425,1124076931069173760,2019-05-02 22:23:19,"b'@lawyermomIowa Thanks for asking, Donna. You can learn more about how to avoid scams on our platform here: https://t.co/QRNJq6i0R7. -KN'"
1426,1124076851012435968,2019-05-02 22:23:00,"b""@Aura_Willow Hi Aura. Please learn how to report what you're experiencing when you try to update your Page's cover\xe2\x80\xa6 https://t.co/PghQOBzRpx"""
1427,1123716831246790657,2019-05-01 22:32:24,b'@imRavinderJaat Hi Ravinder. Keep in mind that it can take several days for a new Page to start appearing in search\xe2\x80\xa6 https://t.co/VpRyfUNKlO'
1428,1123715803893911553,2019-05-01 22:28:19,b'@chafid_a Hi Chafid. Please have your friend visit this link to secure her account: https://t.co/PnFTKFw2dy. -KN'
1429,1123715053394567169,2019-05-01 22:25:21,b'@JamesHo15223489 Hi James. You can visit this Page to secure your account: https://t.co/NpDTr8hmxu. -KN'
1430,1123714530025119744,2019-05-01 22:23:16,"b""@iamyashbhai Hi there. If you can't reset your Facebook password because you can't access the phone number on the a\xe2\x80\xa6 https://t.co/ZQeX3GUlcc"""
1431,1123710872956882946,2019-05-01 22:08:44,"b""@emma24072484 Hi Emma. You can first try updating to the latest version of the app. If it's still not loading prope\xe2\x80\xa6 https://t.co/NjEME72d23"""
1432,1123710543175585792,2019-05-01 22:07:25,"b""@travisharger We're happy to hear that, Travis. Thanks for sharing! -KN"""
1433,1123693913628450822,2019-05-01 21:01:20,"b'Facebook Dating is now available in 19 countries \xf0\x9f\xa5\xb0 \xf0\x9f\xa5\xb0 \xf0\x9f\xa5\xb0  Read about our latest feature, Secret Crush, here: https://t.co/bWcqQK0ZzL'"
1434,1123667244561645568,2019-05-01 19:15:22,"b'RT @fbnewsroom: Day 2 of F8 2019: Advances in Computer Vision, Inclusive AI and Other Highlights https://t.co/TI3Lg4mxuw'"
1435,1123666099105665026,2019-05-01 19:10:49,"b""RT @oculus: When she didn't see the tools she needed to ensure that the AI powering Smart Camera on @PortalFacebook was inclusive, Lade set\xe2\x80\xa6"""
1436,1123665745785819143,2019-05-01 19:09:25,"b'RT @fb_engineering: At #F8 Day 2, we shared a new method for computer vision, new techniques for self-supervised learning, and a new framew\xe2\x80\xa6'"
1437,1123630586432819200,2019-05-01 16:49:42,"b""RT @fbplatform: We're back for Day 2 of #F82019! Tune in at 10AM PT on our Facebook Page to livestream the day 2 keynote: https://t.co/bkxV\xe2\x80\xa6"""
1438,1123358334864764928,2019-04-30 22:47:52,"b""@AnthonyJTropea Thanks for reaching out, Anthony. You can learn how to report an account that's pretending to be so\xe2\x80\xa6 https://t.co/6beQFwPJRS"""
1439,1123357686760910848,2019-04-30 22:45:18,"b""@JasonPWitten Hi there. Reports from people on Facebook help us identify and fix problems when something's not work\xe2\x80\xa6 https://t.co/6myOkKXAOl"""
1440,1123357507387371525,2019-04-30 22:44:35,b'@MyNalagirl Hi Debbie. We first recommend updating to the latest version of the app or using a different browser. I\xe2\x80\xa6 https://t.co/zn4FwjRe2I'
1441,1123356693038096385,2019-04-30 22:41:21,b'@Fel_Steve @_DammmyB_ @behappygang @lerin_OG @prinzgbemi @DeGentleman_ @Elushize @OlisaOsega @AlhajiJafar\xe2\x80\xa6 https://t.co/OOn7qzjyFb'
1442,1123356518944997376,2019-04-30 22:40:39,"b'@emccorkell Thanks for asking, Elizabeth! Please keep in mind that it can take several days for a new Page to start\xe2\x80\xa6 https://t.co/iETO6BncTX'"
1443,1123325277176848385,2019-04-30 20:36:31,"b""On mobile, we're rolling out Dark Mode first in Watch only, to help cut down on glare and put photos and videos in focus."""
1444,1123323023556251650,2019-04-30 20:27:33,b'RT @fbnewsroom: Day 1 of F8 2019: Building New Products and Features for a Privacy-Focused Social Platform https://t.co/9Tle3L62xL'
1445,1123322299418124289,2019-04-30 20:24:41,"b""Here's a closer look at FB5, including Dark Mode for web, coming soon. https://t.co/Z55iUOdekr"""
1446,1123320314862108672,2019-04-30 20:16:48,b'RT @instagram: News from #F8! Here are a few updates from @mosseri we\xe2\x80\x99re excited to roll out: https://t.co/0TsVqquYWo https://t.co/jhnvcZgT\xe2\x80\xa6'
1447,1123303247345745921,2019-04-30 19:08:58,"b'People will start seeing some of these updates in the Facebook app right away, and the new desktop site will come i\xe2\x80\xa6 https://t.co/p1T1zBipNI'"
1448,1123303244569227265,2019-04-30 19:08:58,"b'We just announced a fresh, new design for Facebook that makes communities as central as friends. FB5 is simpler, fa\xe2\x80\xa6 https://t.co/9EEWFfU26r'"
1449,1123303044974825475,2019-04-30 19:08:10,"b'RT @fbplatform: Meet the lighter, faster version of @Messenger, powering business everywhere with brand new capabilities to drive in-store\xe2\x80\xa6'"
1450,1123297536679268353,2019-04-30 18:46:17,"b""RT @WorkplacebyFB: We've just announced our brand new Workplace redesign at #F82019! Smarter sharing. Faster work. Closer connections: Disc\xe2\x80\xa6"""
1451,1123297336481013761,2019-04-30 18:45:29,"b'RT @oculus: #F8 news: We just announced the new Oculus for Business, an end-to-end suite designed to let Fortune 500s easily integrate virt\xe2\x80\xa6'"
1452,1123283255682371585,2019-04-30 17:49:32,b'RT @oculus: Game On: #OculusQuest and #RiftS Pre-Orders Are LIVE! Shipping Begins May 21 #QuestCountdown #OculusRiftS #F8 // https://t.co/Q\xe2\x80\xa6'
1453,1123281802536394753,2019-04-30 17:43:45,b'RT @messenger: Live from #F8! We just announced the ability to watch videos together in Messenger as well as an all-new Messenger Desktop A\xe2\x80\xa6'
1454,1123253525474103296,2019-04-30 15:51:24,b'RT @fbplatform: Our teams have been working around the clock to get #F82019 ready for you! Safe travels to those joining us in-person. You\xe2\x80\xa6'
1455,1122969772474474496,2019-04-29 21:03:52,"b""@JamieHawley Hi Jamie. You can first try updating to the latest version of the Pages Manager app. If it's still not\xe2\x80\xa6 https://t.co/EDhskJAKLs"""
1456,1122969611287322625,2019-04-29 21:03:13,"b'@KevinPerot Hi Kevin. Although you cannot delete a contact from Messenger, you can ignore a conversation so you won\xe2\x80\xa6 https://t.co/pgxB6FJuqn'"
1457,1122968901120405504,2019-04-29 21:00:24,b'@thecomplexboy Hi Ritik. Please fill out this form to report an unauthorized charge on your account: https://t.co/Iu0OCWppGq. -KN'
1458,1122968786699735040,2019-04-29 20:59:57,"b""@UnlikeDaffy Hi there. If you can't reset your password because you can't access the email or phone number on your\xe2\x80\xa6 https://t.co/y4ycmd1qdx"""
1459,1122968620559151104,2019-04-29 20:59:17,b'@Jayhutch137 Hi Jamie. We first recommend updating to the latest version of the app or using a different browser. I\xe2\x80\xa6 https://t.co/q5Ijl00DNo'
1460,1122968051224334337,2019-04-29 20:57:01,b'@xPrettyGANGSTER Hi there. Here are some things you can try to get back into your account so you can reset your pas\xe2\x80\xa6 https://t.co/6EbSlcYZ5C'
1461,1122967625150148609,2019-04-29 20:55:20,b'@dampson Hi Otunba. Please visit this Page to secure your account: https://t.co/R7LgCiXV50. -KN'
1462,1122967334719819776,2019-04-29 20:54:10,"b'@Cmaphilips Thanks for sharing, Courtney! -KN'"
1463,1122967203199037440,2019-04-29 20:53:39,"b""@AdvWomen Hi there. Learn how to hide or delete posts you've shared from your Page in our Help Center: https://t.co/voeTsXv1Id. -KN"""
1464,1122967036005617664,2019-04-29 20:52:59,b'@kathrynsfunblog Hi Kathryn. You can first try updating to the latest version of the app or using a different brows\xe2\x80\xa6 https://t.co/yqVqVC43qb'
1465,1121909815301873664,2019-04-26 22:51:58,b'@VairagePrakash Hi Prakash. Please visit this Page to secure your account: https://t.co/xNNVxMPwro. -KN'
1466,1121909653523320837,2019-04-26 22:51:20,"b'@CristianCapres1 Thanks for reaching out, Cristian! You can share your suggestion with the team through this form:\xe2\x80\xa6 https://t.co/eFUEofmnDt'"
1467,1121909497595932672,2019-04-26 22:50:42,"b""@elmaelmojanita Hi Elma. If you're having trouble logging into your Facebook account, here are some things you can\xe2\x80\xa6 https://t.co/3dIyi81kmH"""
1468,1121909399063277573,2019-04-26 22:50:19,"b""@Jordan71009 Hi Jordan. We first recommend updating to the newest version of the app. If you're still experiencing\xe2\x80\xa6 https://t.co/zD4ufHCTsl"""
1469,1121909213142425602,2019-04-26 22:49:35,"b'@Terrionag1 Thanks for reaching out, Chastity! To stop ignoring a conversation, go to your chats and accept the con\xe2\x80\xa6 https://t.co/PGen9IF1Mx'"
1470,1121907333280534528,2019-04-26 22:42:06,b'@hei_de_hi Thanks for sharing! -KN'
1471,1121907262086352897,2019-04-26 22:41:49,"b""@Unit06 Hi Randi. You can first try updating to the latest version of the app. If your News Feed still isn't loadin\xe2\x80\xa6 https://t.co/HDTWnoK0x5"""
1472,1121823713010184192,2019-04-26 17:09:50,b'You can also listen to their talk in this podcast episode: https://t.co/Oa1oC9RviB'
1473,1121812488364802049,2019-04-26 16:25:14,"b'For his yearly challenge, Mark Zuckerberg is hosting a series of discussions on the future of technology and societ\xe2\x80\xa6 https://t.co/IxiAiaz8iO'"
1474,1121542359370608641,2019-04-25 22:31:50,"b'@AGuyInATie Thanks for reaching out! To see and send pokes, visit your pokes Page here: https://t.co/MBVjffw7Yj. -KN'"
1475,1121541891479228416,2019-04-25 22:29:58,"b'@helwag Hi Helaine. If you think your account has been hacked, please visit this Page to secure it: https://t.co/Ft4Bf9dkXf. -KN'"
1476,1121541591368441856,2019-04-25 22:28:47,b'@CPTIME93 Hi there. You can learn how to edit or publish drafts for your Page here: https://t.co/OoSZ5mCSog. -KN'
1477,1121181925962604550,2019-04-24 22:39:36,"b""@narelleford Hi there. We first recommend updating to the newest version of the Pages Manager app. If it's still no\xe2\x80\xa6 https://t.co/gppfhI2Bwj"""
1478,1121181814876528641,2019-04-24 22:39:09,"b'@mkyb4u26 Hi Manoj. If you believe your account has been hacked, please secure it here: https://t.co/pTlyD3YsRJ. -KN'"
1479,1121180961478258689,2019-04-24 22:35:46,"b""@CelesteSRealtor We're happy to hear that, Celeste! Thanks for sharing. -KN"""
1480,1121094958557974528,2019-04-24 16:54:01,b'\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99 https://t.co/0vZ1kvZR9A'
1481,1121078283561361408,2019-04-24 15:47:46,b'New podcast alert \xf0\x9f\x93\xa2 This year Mark Zuckerberg is hosting discussions on the future of tech and society. Listen alon\xe2\x80\xa6 https://t.co/MDLelqW3IK'
1482,1120830377885491202,2019-04-23 23:22:40,"b'Sharing an important op-ed from Maya Perkins, who works on housing initiatives and policy at Facebook. https://t.co/98WRNAZdiL'"
1483,1120802121983635456,2019-04-23 21:30:24,b'@Sas148 Hi there. You can first try updating to the latest version of the app or using a different browser. If post\xe2\x80\xa6 https://t.co/Msn0rDfngK'
1484,1120801854907142144,2019-04-23 21:29:20,"b'@littles_roy Hi Roy. If you think your account has been hacked or taken over by someone else, we can help you secur\xe2\x80\xa6 https://t.co/6JJkSoZNnQ'"
1485,1120801572273958915,2019-04-23 21:28:12,b'@CaptainCreps Hi there. You can reach out to the Facebook Business Page regarding your Page here: https://t.co/wdd1vbtv0f. -KN'
1486,1120801447761854465,2019-04-23 21:27:43,"b""@its_a_parTAY Hi Tayler. Please fill out this form to report that you're receiving Facebook emails for an account t\xe2\x80\xa6 https://t.co/vSWvuCuLxl"""
1487,1120801102612578306,2019-04-23 21:26:20,b'@fangang35 Hi there. Please visit this Page to secure your account: https://t.co/DQTSm1Sthq. -KN'
1488,1120800506509709312,2019-04-23 21:23:58,b'@LukeCarijuana Hi Tyrone. You can fill out this form to report unauthorized charges on your account: https://t.co/ZynbVv9bDS. -KN'
1489,1120800343879823362,2019-04-23 21:23:20,b'@KatieMarie_90x Hi Katie. We first recommend updating to the latest version of the app or using a different browser\xe2\x80\xa6 https://t.co/S9QyBoqEQd'
1490,1120486204963684352,2019-04-23 00:35:03,b'We just announced six new solar projects that will support our data centers in Virginia and North Carolina. These n\xe2\x80\xa6 https://t.co/zhRGvT6uDQ'
1491,1120409472747352065,2019-04-22 19:30:09,b'@AmandaRuthRose Hi Amanda. Malicious software is a harmful application that can gain access to your Facebook accoun\xe2\x80\xa6 https://t.co/GOuIfzh5Cy'
1492,1120407616977612801,2019-04-22 19:22:46,"b'@mohita2z Thanks for reaching out, Mohit. Please have your sister visit this link to secure her account: https://t.co/cq2EpFznSH. -KN'"
1493,1120407489764311041,2019-04-22 19:22:16,b'@fat2thriving Hi there. You can learn how to change your name on Facebook in our Help Center: https://t.co/yLF1mlCTtX. -KN'
1494,1120407327285366784,2019-04-22 19:21:37,"b""@p0ppy08 Hi there. Learn how to report what's happening when you try to view your Page's scheduled posts here: https://t.co/B3y41OGgCx. -KN"""
1495,1120407146624110596,2019-04-22 19:20:54,"b'@jasminecrowe Thank you for sharing, Jasmine! -KN'"
1496,1120406966101319680,2019-04-22 19:20:11,"b'@Rahulraj_sonu Hi there. If your brother thinks his account has been hacked, we can help him secure it. Learn more\xe2\x80\xa6 https://t.co/UjqCf6I5vd'"
1497,1120406605433049090,2019-04-22 19:18:45,"b'@adebawealth Hi there. If you believe your Facebook account has been hacked, please secure it here: https://t.co/JGmCfuvtTe. -KN'"
1498,1120405960168824835,2019-04-22 19:16:11,"b'@amarisluv Hi there. If you think your Page has been hacked, learn more about the next steps you can take here: https://t.co/qAyRoEbsS9. -KN'"
1499,1118942162966732801,2019-04-18 18:19:35,b'@purlupar Hi David. Here are some things you can try to get back into your account so you can reset your password:\xe2\x80\xa6 https://t.co/hmWgrifDk1'
1500,1118942019584450560,2019-04-18 18:19:01,"b""@seeking_Taylor Hi Taylor. Reports from people help us identify and fix problems when something's not working corre\xe2\x80\xa6 https://t.co/qVNZuKV65h"""
1501,1118941485406273543,2019-04-18 18:16:53,b'@danleahy1 Hi Daniel. Please reach out to the Facebook Business Page regarding your ads here: https://t.co/q8ly2DMlqk. -KN'
1502,1118941269978505221,2019-04-18 18:16:02,"b""@KumarHotice Hi there. If you can't reset your Facebook password because you can't access the email or phone number\xe2\x80\xa6 https://t.co/UAaqaoIXvr"""
1503,1118939071253045248,2019-04-18 18:07:18,"b""@Mayur_Padhyar Hi Mayur. If you're looking for help with your Facebook account, you can always visit our Help Cente\xe2\x80\xa6 https://t.co/wbt7NjSH64"""
1504,1118938924506853376,2019-04-18 18:06:43,b'@AbdulGh04622655 Hi Abdul. We first recommend updating to the latest version of the app or using a different browse\xe2\x80\xa6 https://t.co/LUdE4GdqCS'
1505,1118938679609843715,2019-04-18 18:05:44,"b""@OneDownDog Hi there. You can learn how to report what you're experiencing in Ads Manager in our Help Center: https://t.co/TaSZ5ZTL63. -KN"""
1506,1118938502639566848,2019-04-18 18:05:02,"b""@exquisite_eye You're welcome, Bree! Thanks for sharing. -KN"""
1507,1118938427599273987,2019-04-18 18:04:44,"b""@RyePod_ Hi there. If you're having trouble logging into your Facebook account, here are some things you can try:\xe2\x80\xa6 https://t.co/bsl3NMCbgk"""
1508,1118938323152769024,2019-04-18 18:04:19,"b'@Minminz14963115 Hi there. If you think your account has been hacked, please secure it here: https://t.co/Fvla9EP9Pr. -KN'"
1509,1118311925887029248,2019-04-17 00:35:15,"b""RT @PortalFacebook: The best gift is more of you. Keep Mom close on Mother's Day, and every day - with Portal. \xf0\x9f\x8e\x81\xe2\x9d\xa4\xef\xb8\x8f #Portal #FeelThere https\xe2\x80\xa6"""
1510,1118272382467096576,2019-04-16 21:58:07,b'RT @SnoopDogg: Momma making her acting debut in the new @PortalFacebook vid! Dont worry ill remember to wish you Happy Mothers Day \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #Port\xe2\x80\xa6'
1511,1118258277677191174,2019-04-16 21:02:04,b'@Dent29Dent Hi Adam. We first recommend updating to the latest version of the Messenger app. If this is still happe\xe2\x80\xa6 https://t.co/afHddixh5n'
1512,1118257890010324993,2019-04-16 21:00:31,"b""@GrassettKen We're sorry to hear about this situation, Ken. You can request the memorialization or removal of your\xe2\x80\xa6 https://t.co/dOSPUXRIjw"""
1513,1118257477697593346,2019-04-16 20:58:53,b'@SemiFakeGods Hi Brian. Please visit this Page to secure your account: https://t.co/rzRmavErur. You can also learn\xe2\x80\xa6 https://t.co/8LELtNtptZ'
1514,1118257094661156864,2019-04-16 20:57:22,"b'@Esterine Thanks for being a part of our community, Esterine! -KN'"
1515,1118256465507168261,2019-04-16 20:54:52,"b""@SeetalSanghvi Hi Seetal. Find out how to report what you're experiencing in our Help Center: https://t.co/bu1jWn0ibe. -KN"""
1516,1118236242745774080,2019-04-16 19:34:30,"b'Rick Johnston is the definition of resilience. After suffering a devastating injury, he discovered his ability to p\xe2\x80\xa6 https://t.co/BtDxYtW7aY'"
1517,1117906934567280642,2019-04-15 21:45:57,"b'@gracezaragoza12 Thanks for sharing, Grace! -KN'"
1518,1117906826673049601,2019-04-15 21:45:31,"b""@rogersdionne3 We're so sorry for your loss, Dionne. You can fill out this form to request the removal of your fath\xe2\x80\xa6 https://t.co/6C7yaCMU38"""
1519,1117905587247955969,2019-04-15 21:40:36,"b'@janoderono90 Hi Janeth. If you think your account has been hacked, learn about the next steps to take here: https://t.co/pX6Wu3MDee. -KN'"
1520,1117905447296602112,2019-04-15 21:40:02,b'@subodhvrma Hi Subodh. Please reach out to the Facebook Business Page regarding your ad payment here: https://t.co/6ykWjI2M1W. -KN'
1521,1117868519297675265,2019-04-15 19:13:18,"b'RT @hypebae: We Interviewed four women working at @instagram about career, women in tech and more. https://t.co/K1wPtBIrxg'"
1522,1117862377771261953,2019-04-15 18:48:54,b'RT @oculus: Chewbacca stopped by for a demo during #StarWarsCelebration! Sign up for updates and be among the first to know when you can ge\xe2\x80\xa6'
1523,1116750839757058049,2019-04-12 17:12:03,"b'@SaurabhPatil Thanks for reaching out, Saurabh. Please fill out this form to report an unauthorized charge:\xe2\x80\xa6 https://t.co/G8uYun9roF'"
1524,1116750459442745345,2019-04-12 17:10:32,"b'@AccountantEllie Thanks for being a part of our community, Ellie! -KN'"
1525,1116749865801977865,2019-04-12 17:08:10,"b'@vforvadi Hi there. If your friend thinks his account has been hacked, we can help him secure it. Learn more in our\xe2\x80\xa6 https://t.co/QDUpqIaUy9'"
1526,1116749171103498240,2019-04-12 17:05:25,b'@princerajput66 Hi there. Here are some things your brother can try to get back into his account so he can reset hi\xe2\x80\xa6 https://t.co/Tie461Rl7D'
1527,1116748870871076865,2019-04-12 17:04:13,b'@RajArya60953261 Hi Raj. Please visit this Page to secure your account: https://t.co/IlCufQvHLv. -KN'
1528,1116748570844127232,2019-04-12 17:03:02,"b""@TheWuReport @MarvelStudios We're glad we can remind you of your memories, Lisa! -KN"""
1529,1116748391969644557,2019-04-12 17:02:19,"b'@Samantha_Frade Hi there. You can change who can add you as a friend from ""Everyone"" to ""Friends of Friends"", so on\xe2\x80\xa6 https://t.co/fWk6xHVKbX'"
1530,1116701279290523649,2019-04-12 13:55:06,"b""@abbyhart_99 Hi Abby. If you can't reset your Facebook password because you can't access the email on your account,\xe2\x80\xa6 https://t.co/K7H1hrPQ1x"""
1531,1116701083387224065,2019-04-12 13:54:20,b'@jcoon63hogfan Hi Jimmy. We first recommend updating to the latest version of the app or using a different web brow\xe2\x80\xa6 https://t.co/1hpd3QdjjW'
1532,1116700444682784774,2019-04-12 13:51:47,"b""@neupaneanish Thanks for reaching out. You can learn how to report an account that's pretending to be your uncle in\xe2\x80\xa6 https://t.co/JUlNGHs2WN"""
1533,1116698945160396800,2019-04-12 13:45:50,"b'@MsMontgomery79 Thanks for sharing, Rachell! -KN'"
1534,1116698827308916740,2019-04-12 13:45:22,b'@YuCreuX Hi there. Please visit this Page to secure your account: https://t.co/iAykEK2JbV. -KN'
1535,1116698664582426624,2019-04-12 13:44:43,"b'@askhimn Thanks for sharing, Karrie! -KN'"
1536,1116698447854305280,2019-04-12 13:43:51,"b""@mcinfamous_ Hi there. Please reach out to the Facebook Business Page regarding what you're experiencing when you t\xe2\x80\xa6 https://t.co/uWbVkkosO6"""
1537,1116698089686020096,2019-04-12 13:42:26,"b""@OnTheBlytheSide Hi there. You can first try updating to the latest version of the app. If the group's posts still\xe2\x80\xa6 https://t.co/W7fnA1J3ms"""
1538,1116697731966304257,2019-04-12 13:41:01,b'@zayyddh Hi there. You can reach out to the Facebook Business Page about your ad account here: https://t.co/BKqA7wJMcl. -KN'
1539,1115769780965920769,2019-04-10 00:13:40,b'@clblackman Hi there. Please fill out the following form to report that someone has created an account with your em\xe2\x80\xa6 https://t.co/z6CxOgsQR0'
1540,1115769422965293057,2019-04-10 00:12:15,"b""@maxGaAv Hi Max. We first recommend updating to the latest version of the app. If it's still not loading properly,\xe2\x80\xa6 https://t.co/sVUVzEK1DO"""
1541,1115769327934951425,2019-04-10 00:11:52,"b'@sharon_handley5 Hi Sharon. If you think your account has been hacked, please visit this Page to secure it: https://t.co/xHz0JxDSwU. -KN'"
1542,1115769003912384512,2019-04-10 00:10:35,"b""@RamiresFalla Thanks for reaching out. If you're looking for help with your Facebook account, you can always visit\xe2\x80\xa6 https://t.co/T1ZE8SXKHX"""
1543,1115768180176191490,2019-04-10 00:07:18,"b""@andydtrain Hi Andy. Reports from people on Facebook help us identify and fix problems when something's not working\xe2\x80\xa6 https://t.co/Y4ipgIPbUh"""
1544,1115767781520302082,2019-04-10 00:05:43,"b""@Gwhiiz Hi there. If you can't reset your Facebook password because you can't access the email on your account, lea\xe2\x80\xa6 https://t.co/7oufo7bpft"""
1545,1115665888567365632,2019-04-09 17:20:50,"b""We want Facebook to be a place where friends and family can grieve together and honor loved ones they've lost. Here\xe2\x80\xa6 https://t.co/6oAWzz1rZ6"""
1546,1115315731288211456,2019-04-08 18:09:26,"b'@sandeep85400 Thanks for reaching out, Sandeep. You can learn how to reset your Facebook password in our Help Cente\xe2\x80\xa6 https://t.co/2yHOAoIN2G'"
1547,1115315429168353286,2019-04-08 18:08:14,"b""@dylanfav Hi Dylan. If you're having trouble logging into your Facebook account, here are some things you can try:\xe2\x80\xa6 https://t.co/lmiGPPnrnK"""
1548,1115315299719557122,2019-04-08 18:07:43,"b""@karanvir_gupta Hi there. You can learn how to report what you're experiencing in Business Manager to the team here\xe2\x80\xa6 https://t.co/F9vXVwbyDM"""
1549,1115315115585417216,2019-04-08 18:06:59,b'@Siphokaziey1 Hi there. Please fill out the following form to report an unauthorized charge on your account: https://t.co/HJt391WBzY. -KN'
1550,1115314543402659840,2019-04-08 18:04:43,b'@dianitaaam_ Thanks for sharing! -KN'
1551,1115314518802993157,2019-04-08 18:04:37,"b""@mariemamiii We're happy to hear that, Marie! -KN"""
1552,1115314426381512704,2019-04-08 18:04:15,b'@The_Cynthia_ Hi Cynthia. We first recommend updating to the latest version of the app or using a different browser\xe2\x80\xa6 https://t.co/VLpsa5HpDM'
1553,1115314286757318663,2019-04-08 18:03:42,"b""@Atahar123 Hi Atahar. You can learn how to change your Facebook Page's name here: https://t.co/tXaoEHU8t0. -KN"""
1554,1115314092452007939,2019-04-08 18:02:55,b'@danu_ie Hi Danu. Please fill out this form to report that your email address is being used by someone else: https://t.co/hngR5dUMET. -KN'
1555,1115313543446958081,2019-04-08 18:00:44,"b'@RSalaets Thanks for reaching out, Renee. If you think your account has been hacked, we can help you secure it. Fin\xe2\x80\xa6 https://t.co/K5CzqvjiH6'"
1556,1115313095864352769,2019-04-08 17:58:58,"b""@TeBABE_ We're happy to hear that, RaShant\xc3\xa9! Thanks for being a part of our community. -KN"""
1557,1115312952448561153,2019-04-08 17:58:24,b'@dgourlay Hi Douglas. Please fill out this form to report an unauthorized charge: https://t.co/MkxS7qiRYZ. -KN'
1558,1115312798106570753,2019-04-08 17:57:47,"b""@Tamantha_5 We're glad we can remind you of your memories, Tamantha! -KN"""
1559,1115312722239995905,2019-04-08 17:57:29,"b""@seanrdaniels We're sorry to hear about this situation, Sean. You can learn how to request the memorialization or r\xe2\x80\xa6 https://t.co/bEj7uQadPa"""
1560,1115312580833181696,2019-04-08 17:56:55,"b'@RidzwanCool Hi there. If you think your account has been hacked, please secure it here: https://t.co/qCyVOhzNHH. -KN'"
1561,1115312314721493004,2019-04-08 17:55:51,"b""@bmaason Hi Brooke. You can learn how to report what's happening when you tag people on Facebook here: https://t.co/3V3aiUvd0K. -KN"""
1562,1115312214561497094,2019-04-08 17:55:28,b'@chibike07 Hi Chibike. Please visit this link to secure your account: https://t.co/vzyd5XEJgP. -KN'
1563,1113931624305967106,2019-04-04 22:29:29,b'@originalesushi Thank you for finding and raising this issue. We moved quickly to address it but should have acknow\xe2\x80\xa6 https://t.co/G55FNIUdmJ'
1564,1113549450025132032,2019-04-03 21:10:52,b'Thanks @LinkedIn for recognizing us as the #2 Top Company in 2019! #facebooklife https://t.co/KEuhe8CTvj https://t.co/ypAoaPOzhD'
1565,1113525690689818625,2019-04-03 19:36:27,"b""@yoongistits Hi there. If you can't reset your password because you can't access the email on your account, learn a\xe2\x80\xa6 https://t.co/LSDgjBc2BT"""
1566,1113525598603943937,2019-04-03 19:36:05,"b""@timp_brown Hi Tim. Reports from people on Facebook help us identify and fix problems when something's not working\xe2\x80\xa6 https://t.co/k07nLMSHcQ"""
1567,1113525421113585664,2019-04-03 19:35:23,b'@Pushpen60132973 Hi Pushpendra. Here are some things you can try to get back into your account so you can reset you\xe2\x80\xa6 https://t.co/yxdpbfILA4'
1568,1113525285276745731,2019-04-03 19:34:50,"b""@Twanyin Hi Wanyin. Please reach out to the Facebook Business Page about what you're experiencing with your ad here\xe2\x80\xa6 https://t.co/n9uW13KQai"""
